Fecha inicial;PM10
12/02/2024 23:59;16.07
12/02/2024 22:59;16.23
12/02/2024 21:59;17.39
12/02/2024 20:59;19.9
12/02/2024 19:59;18.97
12/02/2024 18:59;19.41
12/02/2024 17:59;17.43
12/02/2024 16:59;14.8
12/02/2024 15:59;9.44
12/02/2024 14:59;7.76
12/02/2024 13:59;7.44
12/02/2024 12:59;7.92
12/02/2024 11:59;8.85
12/02/2024 10:59;9.95
12/02/2024 9:59;12.11
12/02/2024 8:59;27.83
12/02/2024 7:59;58.95
12/02/2024 6:59;60.99
12/02/2024 5:59;40.05
12/02/2024 4:59;20.36
12/02/2024 3:59;17.52
12/02/2024 2:59;19.42
12/02/2024 1:59;14.84
12/02/2024 0:59;14.57
11/02/2024 23:59;13.78
11/02/2024 22:59;12.77
11/02/2024 21:59;12.82
11/02/2024 20:59;14.68
11/02/2024 19:59;10.88
11/02/2024 18:59;12.1
11/02/2024 17:59;13.04
11/02/2024 16:59;9.38
11/02/2024 15:59;4.82
11/02/2024 14:59;6.55
11/02/2024 13:59;4.99
11/02/2024 12:59;5.17
11/02/2024 11:59;4.93
11/02/2024 10:59;5.76
11/02/2024 9:59;6.86
11/02/2024 8:59;13.14
11/02/2024 7:59;31.43
11/02/2024 6:59;27.03
11/02/2024 5:59;19.95
11/02/2024 4:59;18.77
11/02/2024 3:59;16.71
11/02/2024 2:59;6.89
11/02/2024 1:59;10.89
11/02/2024 0:59;15.4
10/02/2024 23:59;6.99
10/02/2024 22:59;4.62
10/02/2024 21:59;8.84
10/02/2024 20:59;12.99
10/02/2024 19:59;11.63
10/02/2024 18:59;13.76
10/02/2024 17:59;10.63
10/02/2024 16:59;9.39
10/02/2024 15:59;8.03
10/02/2024 14:59;4.68
10/02/2024 13:59;7.89
10/02/2024 12:59;8.51
10/02/2024 11:59;10.04
10/02/2024 10:59;9.34
10/02/2024 9:59;12.75
10/02/2024 8:59;10.07
10/02/2024 7:59;11.56
10/02/2024 6:59;17.43
10/02/2024 5:59;15.58
10/02/2024 4:59;15.24
10/02/2024 3:59;12.01
10/02/2024 2:59;6.16
10/02/2024 1:59;6.97
10/02/2024 0:59;7.16
9/02/2024 23:59;6.8
9/02/2024 22:59;11.64
9/02/2024 21:59;8.97
9/02/2024 20:59;9.84
9/02/2024 19:59;12.62
9/02/2024 18:59;12.12
9/02/2024 17:59;11.61
9/02/2024 16:59;10.66
9/02/2024 15:59;9.69
9/02/2024 14:59;11.5
9/02/2024 13:59;6.37
9/02/2024 12:59;16.33
9/02/2024 11:59;15.61
9/02/2024 10:59;12.36
9/02/2024 9:59;11.49
9/02/2024 8:59;9.75
9/02/2024 7:59;11.11
9/02/2024 6:59;9.8
9/02/2024 5:59;9.99
9/02/2024 4:59;13.9
9/02/2024 3:59;19.64
9/02/2024 2:59;11.71
9/02/2024 1:59;17.49
9/02/2024 0:59;14.86
8/02/2024 23:59;13.66
8/02/2024 22:59;16.85
8/02/2024 21:59;24.68
8/02/2024 20:59;14.64
8/02/2024 19:59;22.91
8/02/2024 18:59;19.91
8/02/2024 17:59;18.9
8/02/2024 16:59;10.9
8/02/2024 15:59;11.86
8/02/2024 14:59;11.51
8/02/2024 13:59;13.36
8/02/2024 12:59;12.6
8/02/2024 11:59;10.61
8/02/2024 10:59;14.4
8/02/2024 9:59;11.4
8/02/2024 8:59;42.51
8/02/2024 7:59;32.89
8/02/2024 6:59;38.0
8/02/2024 5:59;44.86
8/02/2024 4:59;48.27
8/02/2024 3:59;19.27
8/02/2024 2:59;22.23
8/02/2024 1:59;22.1
8/02/2024 0:59;11.41
7/02/2024 23:59;9.96
7/02/2024 22:59;15.92
7/02/2024 21:59;18.3
7/02/2024 20:59;20.7
7/02/2024 19:59;11.7
7/02/2024 18:59;20.53
7/02/2024 17:59;17.9
7/02/2024 16:59;10.38
7/02/2024 15:59;8.82
7/02/2024 14:59;10.25
7/02/2024 13:59;6.3
7/02/2024 12:59;8.58
7/02/2024 11:59;8.09
7/02/2024 10:59;7.1
7/02/2024 9:59;7.94
7/02/2024 8:59;9.41
7/02/2024 7:59;19.36
7/02/2024 6:59;19.04
7/02/2024 5:59;19.34
7/02/2024 4:59;13.07
7/02/2024 3:59;20.57
7/02/2024 2:59;27.39
7/02/2024 1:59;22.63
7/02/2024 0:59;19.54
6/02/2024 23:59;21.17
6/02/2024 22:59;17.97
6/02/2024 21:59;17.39
6/02/2024 20:59;18.08
6/02/2024 19:59;14.48
6/02/2024 18:59;14.14
6/02/2024 17:59;12.39
6/02/2024 16:59;13.63
6/02/2024 15:59;10.2
6/02/2024 14:59;8.4
6/02/2024 12:59;6.74
6/02/2024 11:59;12.36
6/02/2024 10:59;17.74
6/02/2024 9:59;14.29
6/02/2024 8:59;8.98
6/02/2024 7:59;15.74
6/02/2024 6:59;21.46
6/02/2024 5:59;11.76
6/02/2024 4:59;12.4
6/02/2024 3:59;13.25
6/02/2024 2:59;15.0
6/02/2024 1:59;16.39
6/02/2024 0:59;19.32
5/02/2024 23:59;11.56
5/02/2024 22:59;11.48
5/02/2024 21:59;11.19
5/02/2024 20:59;9.93
5/02/2024 19:59;9.64
5/02/2024 18:59;7.05
5/02/2024 17:59;4.67
5/02/2024 16:59;6.81
5/02/2024 15:59;7.04
5/02/2024 14:59;8.32
5/02/2024 13:59;14.66
5/02/2024 12:59;8.69
5/02/2024 11:59;12.56
5/02/2024 10:59;13.61
5/02/2024 9:59;10.75
5/02/2024 8:59;16.3
5/02/2024 7:59;13.99
5/02/2024 6:59;14.4
5/02/2024 5:59;11.91
5/02/2024 4:59;16.15
5/02/2024 3:59;9.16
5/02/2024 2:59;8.53
5/02/2024 1:59;4.94
5/02/2024 0:59;5.96
4/02/2024 23:59;9.04
4/02/2024 22:59;12.83
4/02/2024 21:59;11.95
4/02/2024 20:59;12.4
4/02/2024 19:59;10.68
4/02/2024 18:59;9.17
4/02/2024 17:59;8.34
4/02/2024 16:59;6.31
4/02/2024 15:59;5.47
4/02/2024 14:59;5.05
4/02/2024 13:59;6.02
4/02/2024 12:59;6.27
4/02/2024 11:59;4.74
4/02/2024 10:59;7.03
4/02/2024 9:59;8.58
4/02/2024 8:59;16.49
4/02/2024 7:59;13.81
4/02/2024 6:59;10.97
4/02/2024 5:59;9.19
4/02/2024 4:59;4.01
4/02/2024 3:59;3.1
4/02/2024 1:59;7.65
4/02/2024 0:59;9.62
3/02/2024 23:59;14.25
3/02/2024 22:59;16.6
3/02/2024 21:59;16.12
3/02/2024 20:59;21.02
3/02/2024 19:59;17.9
3/02/2024 18:59;10.93
3/02/2024 17:59;8.02
3/02/2024 16:59;7.49
3/02/2024 15:59;6.26
3/02/2024 13:59;7.74
3/02/2024 12:59;7.95
3/02/2024 11:59;13.08
3/02/2024 10:59;14.8
3/02/2024 9:59;16.51
3/02/2024 8:59;18.45
3/02/2024 7:59;31.29
3/02/2024 6:59;32.23
3/02/2024 5:59;27.54
3/02/2024 4:59;24.02
3/02/2024 3:59;24.29
3/02/2024 2:59;23.22
3/02/2024 1:59;21.56
3/02/2024 0:59;16.4
2/02/2024 23:59;15.29
2/02/2024 22:59;14.97
2/02/2024 21:59;16.25
2/02/2024 20:59;19.33
2/02/2024 19:59;19.15
2/02/2024 18:59;21.04
2/02/2024 17:59;24.73
2/02/2024 16:59;20.43
2/02/2024 15:59;12.66
2/02/2024 14:59;10.51
2/02/2024 13:59;12.64
2/02/2024 12:59;11.84
2/02/2024 11:59;14.2
2/02/2024 10:59;15.34
2/02/2024 9:59;19.02
2/02/2024 8:59;19.54
2/02/2024 7:59;22.99
2/02/2024 6:59;39.78
2/02/2024 5:59;28.22
2/02/2024 4:59;17.21
2/02/2024 3:59;16.68
2/02/2024 2:59;15.91
2/02/2024 1:59;17.67
2/02/2024 0:59;15.38
1/02/2024 23:59;17.59
1/02/2024 22:59;16.78
1/02/2024 21:59;18.21
1/02/2024 20:59;24.57
1/02/2024 19:59;25.47
1/02/2024 18:59;26.31
1/02/2024 17:59;25.78
1/02/2024 16:59;23.1
1/02/2024 15:59;22.16
1/02/2024 14:59;12.96
1/02/2024 13:59;12.91
1/02/2024 12:59;12.55
1/02/2024 11:59;11.37
1/02/2024 10:59;15.38
1/02/2024 9:59;16.48
1/02/2024 8:59;28.19
1/02/2024 7:59;36.58
1/02/2024 6:59;38.17
1/02/2024 5:59;26.41
1/02/2024 4:59;27.36
1/02/2024 3:59;13.56
1/02/2024 2:59;15.08
1/02/2024 1:59;8.13
1/02/2024 0:59;11.43
31/01/2024 23:59;12.53
31/01/2024 22:59;16.44
31/01/2024 21:59;15.74
31/01/2024 20:59;15.28
31/01/2024 19:59;13.17
31/01/2024 18:59;22.22
31/01/2024 17:59;25.77
31/01/2024 16:59;20.63
31/01/2024 15:59;17.56
31/01/2024 14:59;15.03
31/01/2024 13:59;13.53
31/01/2024 12:59;13.03
31/01/2024 11:59;14.28
31/01/2024 10:59;13.3
31/01/2024 9:59;23.42
31/01/2024 8:59;58.88
31/01/2024 7:59;53.21
31/01/2024 6:59;63.46
31/01/2024 5:59;62.57
31/01/2024 4:59;52.46
31/01/2024 3:59;41.76
31/01/2024 2:59;35.56
31/01/2024 1:59;26.85
31/01/2024 0:59;19.5
30/01/2024 23:59;18.73
30/01/2024 22:59;18.69
30/01/2024 21:59;24.67
30/01/2024 20:59;25.52
30/01/2024 19:59;22.06
30/01/2024 18:59;22.01
30/01/2024 17:59;24.1
30/01/2024 16:59;26.73
30/01/2024 15:59;23.86
30/01/2024 14:59;18.62
30/01/2024 13:59;10.43
30/01/2024 12:59;14.59
30/01/2024 11:59;17.87
30/01/2024 10:59;17.52
30/01/2024 9:59;23.53
30/01/2024 8:59;64.04
30/01/2024 7:59;54.84
30/01/2024 6:59;35.18
30/01/2024 5:59;43.42
30/01/2024 4:59;46.17
30/01/2024 3:59;31.94
30/01/2024 2:59;23.01
30/01/2024 1:59;19.12
30/01/2024 0:59;18.49
29/01/2024 23:59;22.48
29/01/2024 22:59;24.66
29/01/2024 21:59;22.88
29/01/2024 20:59;26.94
29/01/2024 19:59;23.5
29/01/2024 18:59;18.73
29/01/2024 17:59;25.05
29/01/2024 16:59;28.55
29/01/2024 15:59;27.28
29/01/2024 14:59;26.23
29/01/2024 13:59;10.03
29/01/2024 12:59;8.06
29/01/2024 11:59;9.16
29/01/2024 10:59;11.8
29/01/2024 9:59;15.84
29/01/2024 8:59;15.3
29/01/2024 7:59;18.51
29/01/2024 6:59;22.58
29/01/2024 5:59;19.63
29/01/2024 4:59;18.69
29/01/2024 3:59;18.92
29/01/2024 2:59;16.12
29/01/2024 1:59;16.67
29/01/2024 0:59;17.66
28/01/2024 23:59;17.94
28/01/2024 22:59;18.42
28/01/2024 21:59;18.28
28/01/2024 20:59;17.3
28/01/2024 19:59;16.11
28/01/2024 18:59;13.06
28/01/2024 16:59;21.9
28/01/2024 15:59;18.99
28/01/2024 14:59;19.85
28/01/2024 13:59;18.4
28/01/2024 12:59;18.87
28/01/2024 11:59;18.42
28/01/2024 10:59;18.39
28/01/2024 9:59;19.35
28/01/2024 8:59;29.32
28/01/2024 7:59;40.04
28/01/2024 6:59;47.98
28/01/2024 5:59;48.37
28/01/2024 4:59;46.51
28/01/2024 3:59;43.55
28/01/2024 2:59;39.9
28/01/2024 1:59;31.27
28/01/2024 0:59;35.6
27/01/2024 23:59;38.59
27/01/2024 22:59;33.19
27/01/2024 21:59;30.74
27/01/2024 20:59;53.48
27/01/2024 19:59;33.66
27/01/2024 18:59;28.73
27/01/2024 17:59;22.95
27/01/2024 16:59;24.8
27/01/2024 15:59;20.84
27/01/2024 14:59;19.7
27/01/2024 13:59;21.29
27/01/2024 12:59;17.75
27/01/2024 11:59;18.72
27/01/2024 10:59;25.09
27/01/2024 9:59;24.64
27/01/2024 8:59;44.12
27/01/2024 7:59;88.73
27/01/2024 6:59;101.52
27/01/2024 5:59;77.34
27/01/2024 4:59;84.44
27/01/2024 3:59;69.2
27/01/2024 2:59;56.09
27/01/2024 1:59;61.17
27/01/2024 0:59;54.32
26/01/2024 23:59;33.72
26/01/2024 22:59;19.62
26/01/2024 21:59;23.2
26/01/2024 20:59;24.7
26/01/2024 19:59;26.38
26/01/2024 18:59;27.45
26/01/2024 17:59;21.82
26/01/2024 16:59;22.56
26/01/2024 15:59;18.3
26/01/2024 14:59;19.27
26/01/2024 13:59;17.32
26/01/2024 12:59;16.38
26/01/2024 11:59;24.89
26/01/2024 10:59;34.27
26/01/2024 9:59;33.26
26/01/2024 8:59;52.75
26/01/2024 7:59;101.91
26/01/2024 6:59;111.49
26/01/2024 5:59;99.66
26/01/2024 4:59;96.94
26/01/2024 3:59;93.06
26/01/2024 2:59;99.51
26/01/2024 1:59;131.38
26/01/2024 0:59;105.3
25/01/2024 23:59;42.12
25/01/2024 22:59;25.81
25/01/2024 21:59;23.61
25/01/2024 20:59;21.87
25/01/2024 20:00;21.96
25/01/2024 19:00;21.36
25/01/2024 18:00;21.67
25/01/2024 16:59;21.51
25/01/2024 15:59;15.75
25/01/2024 14:59;20.36
25/01/2024 13:59;21.52
25/01/2024 12:59;22.2
25/01/2024 11:59;29.12
25/01/2024 10:59;37.64
25/01/2024 9:59;63.54
25/01/2024 8:59;121.69
25/01/2024 7:59;79.52
25/01/2024 6:59;59.33
25/01/2024 5:59;55.26
25/01/2024 4:59;56.66
25/01/2024 3:59;40.04
25/01/2024 2:59;27.59
25/01/2024 1:59;33.73
25/01/2024 0:59;11.69
24/01/2024 23:59;23.6
24/01/2024 22:59;21.98
24/01/2024 21:59;17.94
24/01/2024 20:59;12.79
24/01/2024 19:59;15.11
24/01/2024 18:59;23.13
24/01/2024 17:59;15.93
24/01/2024 16:59;12.77
24/01/2024 15:59;13.76
24/01/2024 14:59;12.4
24/01/2024 13:59;36.51
24/01/2024 12:59;32.62
24/01/2024 11:59;35.44
24/01/2024 10:59;28.21
24/01/2024 9:59;26.12
24/01/2024 8:59;21.61
24/01/2024 7:59;64.86
24/01/2024 6:59;66.17
24/01/2024 5:59;52.64
24/01/2024 4:59;27.61
24/01/2024 3:59;28.14
24/01/2024 2:59;24.34
24/01/2024 1:59;20.7
24/01/2024 0:59;19.93
23/01/2024 23:59;18.01
23/01/2024 22:59;13.53
23/01/2024 21:59;14.89
23/01/2024 20:59;14.2
23/01/2024 19:59;21.63
23/01/2024 18:59;25.89
23/01/2024 17:59;16.66
23/01/2024 16:59;11.95
23/01/2024 15:59;12.48
23/01/2024 14:59;15.84
23/01/2024 13:59;16.37
23/01/2024 12:59;16.17
23/01/2024 11:59;16.09
23/01/2024 10:59;16.24
23/01/2024 9:59;16.7
23/01/2024 8:59;12.96
23/01/2024 7:59;46.98
23/01/2024 6:59;68.32
23/01/2024 5:59;46.76
23/01/2024 4:59;33.65
23/01/2024 3:59;26.78
23/01/2024 2:59;20.3
23/01/2024 1:59;24.02
23/01/2024 0:59;24.57
22/01/2024 23:59;21.24
22/01/2024 22:59;22.33
22/01/2024 21:59;17.2
22/01/2024 20:59;21.81
22/01/2024 19:59;20.8
22/01/2024 18:59;24.01
22/01/2024 17:59;23.54
22/01/2024 16:59;7.97
22/01/2024 15:59;6.92
22/01/2024 14:59;11.2
22/01/2024 13:59;10.0
22/01/2024 12:59;9.06
22/01/2024 11:59;12.63
22/01/2024 10:59;14.2
22/01/2024 9:59;11.8
22/01/2024 8:59;15.69
22/01/2024 7:59;22.51
22/01/2024 6:59;32.1
22/01/2024 5:59;19.07
22/01/2024 4:59;21.88
22/01/2024 3:59;14.6
22/01/2024 2:59;8.65
22/01/2024 1:59;9.79
22/01/2024 0:59;13.35
21/01/2024 23:59;10.23
21/01/2024 22:59;11.22
21/01/2024 21:59;16.09
21/01/2024 20:59;18.33
21/01/2024 19:59;16.23
21/01/2024 18:59;15.63
21/01/2024 17:59;14.22
21/01/2024 16:59;10.09
21/01/2024 15:59;7.69
21/01/2024 14:59;7.99
21/01/2024 13:59;6.81
21/01/2024 12:59;6.59
21/01/2024 11:59;7.99
21/01/2024 10:59;7.11
21/01/2024 9:59;6.83
21/01/2024 8:59;6.51
21/01/2024 7:59;7.54
21/01/2024 6:59;5.05
21/01/2024 5:59;6.14
21/01/2024 4:59;10.4
21/01/2024 3:59;15.96
21/01/2024 2:59;20.98
21/01/2024 1:59;23.97
21/01/2024 0:59;23.09
20/01/2024 23:59;27.52
20/01/2024 22:59;13.34
20/01/2024 21:59;17.63
20/01/2024 20:59;18.18
20/01/2024 19:59;19.06
20/01/2024 18:59;15.84
20/01/2024 17:59;15.83
20/01/2024 16:59;14.33
20/01/2024 15:59;6.37
20/01/2024 14:59;9.51
20/01/2024 13:59;8.5
20/01/2024 12:59;6.42
20/01/2024 11:59;9.18
20/01/2024 10:59;16.15
20/01/2024 9:59;22.79
20/01/2024 8:59;38.55
20/01/2024 7:59;38.76
20/01/2024 6:59;48.86
20/01/2024 5:59;33.6
20/01/2024 4:59;30.92
20/01/2024 3:59;39.27
20/01/2024 2:59;27.89
20/01/2024 1:59;26.72
20/01/2024 0:59;30.23
19/01/2024 23:59;42.9
19/01/2024 22:59;13.69
19/01/2024 21:59;14.33
19/01/2024 20:59;21.38
19/01/2024 19:59;19.47
19/01/2024 18:59;16.9
19/01/2024 17:59;23.74
19/01/2024 16:59;15.78
19/01/2024 15:59;11.71
19/01/2024 14:59;11.01
19/01/2024 13:59;20.28
19/01/2024 12:59;8.34
19/01/2024 11:59;10.22
19/01/2024 10:59;11.38
19/01/2024 9:59;14.31
19/01/2024 8:59;16.19
19/01/2024 7:59;60.37
19/01/2024 6:59;78.78
19/01/2024 5:59;28.34
19/01/2024 4:59;22.75
19/01/2024 3:59;23.36
19/01/2024 2:59;14.49
19/01/2024 1:59;6.11
19/01/2024 0:59;17.1
18/01/2024 23:59;7.55
18/01/2024 22:59;8.35
18/01/2024 21:59;19.51
18/01/2024 20:59;11.93
18/01/2024 19:59;15.42
18/01/2024 18:59;18.99
18/01/2024 17:59;20.79
18/01/2024 16:59;17.67
18/01/2024 15:59;17.21
18/01/2024 14:59;16.53
18/01/2024 13:59;20.8
18/01/2024 12:59;14.85
18/01/2024 11:59;10.84
18/01/2024 10:59;11.85
18/01/2024 9:59;14.53
18/01/2024 8:59;12.6
18/01/2024 7:59;23.41
18/01/2024 6:59;35.06
18/01/2024 5:59;52.86
18/01/2024 4:59;32.58
18/01/2024 3:59;16.68
18/01/2024 2:59;13.36
18/01/2024 1:59;13.54
18/01/2024 0:59;17.94
17/01/2024 23:59;19.73
17/01/2024 22:59;18.64
17/01/2024 21:59;26.13
17/01/2024 20:59;30.33
17/01/2024 19:59;18.01
17/01/2024 18:59;20.07
17/01/2024 17:59;20.81
17/01/2024 16:59;13.72
17/01/2024 15:59;14.39
17/01/2024 14:59;17.43
17/01/2024 13:59;13.38
17/01/2024 12:59;12.39
17/01/2024 11:59;13.01
17/01/2024 10:59;14.06
17/01/2024 9:59;13.69
17/01/2024 8:59;22.44
17/01/2024 7:59;55.1
17/01/2024 6:59;71.55
17/01/2024 5:59;70.93
17/01/2024 4:59;43.08
17/01/2024 3:59;31.65
17/01/2024 2:59;21.34
17/01/2024 1:59;20.13
17/01/2024 0:59;11.3
16/01/2024 23:59;17.2
16/01/2024 22:59;14.03
16/01/2024 21:59;10.48
16/01/2024 20:59;12.63
16/01/2024 19:59;14.71
16/01/2024 18:59;16.46
16/01/2024 17:59;24.88
16/01/2024 16:59;14.47
16/01/2024 15:59;8.83
16/01/2024 14:59;9.44
16/01/2024 13:59;9.5
16/01/2024 12:59;9.4
16/01/2024 11:59;9.76
16/01/2024 10:59;10.81
16/01/2024 9:59;10.17
16/01/2024 8:59;18.41
16/01/2024 8:00;55.73
16/01/2024 7:00;66.06
16/01/2024 6:00;39.52
16/01/2024 5:00;28.94
16/01/2024 4:00;19.67
16/01/2024 3:00;13.19
16/01/2024 2:00;16.78
16/01/2024 1:00;23.23
16/01/2024 0:00;9.93
15/01/2024 23:00;7.32
15/01/2024 22:00;9.96
15/01/2024 21:00;11.9
15/01/2024 20:00;10.62
15/01/2024 19:00;14.31
15/01/2024 18:00;16.62
15/01/2024 17:00;13.67
15/01/2024 16:00;10.05
15/01/2024 14:59;9.2
15/01/2024 13:59;10.81
15/01/2024 12:59;12.48
15/01/2024 12:00;11.99
15/01/2024 11:00;10.64
15/01/2024 9:59;10.61
15/01/2024 8:59;21.83
15/01/2024 8:00;59.99
15/01/2024 7:00;53.28
15/01/2024 6:00;55.76
15/01/2024 5:00;16.29
15/01/2024 4:00;19.55
15/01/2024 3:00;20.94
15/01/2024 2:00;26.05
15/01/2024 1:00;18.68
15/01/2024 0:00;16.4
14/01/2024 23:00;18.08
14/01/2024 22:00;17.0
14/01/2024 21:00;19.76
14/01/2024 20:00;19.03
14/01/2024 19:00;16.62
14/01/2024 18:00;16.16
14/01/2024 17:00;14.71
14/01/2024 16:00;13.14
14/01/2024 15:00;12.05
14/01/2024 14:00;10.39
14/01/2024 13:00;8.47
14/01/2024 12:00;7.8
14/01/2024 11:00;9.51
14/01/2024 9:59;13.83
14/01/2024 8:59;16.2
14/01/2024 8:00;33.27
14/01/2024 7:00;41.8
14/01/2024 6:00;28.34
14/01/2024 5:00;26.16
14/01/2024 4:00;25.96
14/01/2024 3:00;24.73
14/01/2024 2:00;19.1
14/01/2024 1:00;18.4
14/01/2024 0:00;16.51
13/01/2024 22:59;18.92
13/01/2024 22:00;20.14
13/01/2024 20:59;17.65
13/01/2024 20:00;19.93
13/01/2024 19:00;19.21
13/01/2024 18:00;16.29
13/01/2024 16:59;16.16
13/01/2024 15:59;16.09
13/01/2024 15:00;16.79
13/01/2024 13:59;23.29
13/01/2024 12:59;14.3
13/01/2024 11:59;13.45
13/01/2024 10:59;14.2
13/01/2024 9:59;21.53
13/01/2024 8:59;24.8
13/01/2024 8:00;36.12
13/01/2024 7:00;62.47
13/01/2024 6:00;30.06
13/01/2024 5:00;30.86
13/01/2024 4:00;12.92
13/01/2024 3:00;20.76
13/01/2024 2:00;30.69
13/01/2024 1:00;22.89
13/01/2024 0:00;26.87
12/01/2024 23:00;24.25
12/01/2024 22:00;17.08
12/01/2024 21:00;17.52
12/01/2024 20:00;17.05
12/01/2024 19:00;19.04
12/01/2024 18:00;16.05
12/01/2024 17:00;16.35
12/01/2024 16:00;13.39
12/01/2024 14:59;11.06
12/01/2024 13:59;8.15
12/01/2024 12:59;7.84
12/01/2024 12:00;12.54
12/01/2024 11:00;19.18
12/01/2024 10:00;16.75
12/01/2024 9:00;24.82
12/01/2024 8:00;40.05
12/01/2024 7:00;35.89
12/01/2024 6:00;32.39
12/01/2024 5:00;28.05
12/01/2024 4:00;21.73
12/01/2024 3:00;23.72
12/01/2024 2:00;23.18
12/01/2024 1:00;17.9
12/01/2024 0:00;16.56
11/01/2024 23:00;17.04
11/01/2024 22:00;16.92
11/01/2024 21:00;15.7
11/01/2024 20:00;14.15
11/01/2024 19:00;23.18
11/01/2024 18:00;20.66
