Fecha inicial;PM10
11/01/2024 17:00;17.79
11/01/2024 16:00;16.26
11/01/2024 14:59;8.06
11/01/2024 13:59;10.27
11/01/2024 12:59;9.79
11/01/2024 12:00;12.09
11/01/2024 11:00;10.2
11/01/2024 10:00;10.46
11/01/2024 9:00;14.83
11/01/2024 8:00;49.0
11/01/2024 7:00;71.39
11/01/2024 6:00;47.65
11/01/2024 5:00;22.45
11/01/2024 4:00;19.98
11/01/2024 3:00;12.91
11/01/2024 2:00;18.37
11/01/2024 1:00;16.18
11/01/2024 0:00;22.53
10/01/2024 23:00;18.09
10/01/2024 22:00;13.54
10/01/2024 21:00;20.69
10/01/2024 20:00;16.07
10/01/2024 19:00;18.37
10/01/2024 18:00;14.61
10/01/2024 17:00;12.49
10/01/2024 17:00;8.41
10/01/2024 16:00;9.55
10/01/2024 15:00;12.88
10/01/2024 14:00;10.04
10/01/2024 13:00;7.21
10/01/2024 12:00;13.4
10/01/2024 11:00;15.37
10/01/2024 10:00;22.79
10/01/2024 9:00;50.67
10/01/2024 8:00;52.53
10/01/2024 7:00;47.53
10/01/2024 6:00;41.93
10/01/2024 5:00;39.72
10/01/2024 4:00;21.79
10/01/2024 3:00;27.54
10/01/2024 2:00;31.49
10/01/2024 1:00;32.42
10/01/2024 0:00;13.42
9/01/2024 23:00;16.76
9/01/2024 22:00;17.26
9/01/2024 21:00;17.25
9/01/2024 20:00;15.52
9/01/2024 19:00;16.67
9/01/2024 18:00;18.61
9/01/2024 17:00;12.09
9/01/2024 16:00;9.55
9/01/2024 15:00;9.77
9/01/2024 14:00;12.75
9/01/2024 13:00;9.71
9/01/2024 12:00;10.3
9/01/2024 11:00;19.9
9/01/2024 10:00;37.4
9/01/2024 9:00;55.07
9/01/2024 8:00;60.07
9/01/2024 7:00;32.65
9/01/2024 6:00;29.01
9/01/2024 5:00;26.59
9/01/2024 4:00;24.39
9/01/2024 3:00;15.5
9/01/2024 2:00;21.55
9/01/2024 1:00;26.15
9/01/2024 0:00;12.39
8/01/2024 23:00;18.3
8/01/2024 22:00;16.14
8/01/2024 21:00;15.65
8/01/2024 20:00;18.49
8/01/2024 19:00;15.98
8/01/2024 18:00;12.47
8/01/2024 17:00;10.1
8/01/2024 16:00;8.84
8/01/2024 15:00;8.21
8/01/2024 14:00;6.72
8/01/2024 13:00;8.34
8/01/2024 12:00;8.12
8/01/2024 11:00;6.62
8/01/2024 10:00;18.62
8/01/2024 9:00;20.13
8/01/2024 8:00;18.08
8/01/2024 7:00;26.32
8/01/2024 6:00;21.22
8/01/2024 5:00;20.23
8/01/2024 4:00;16.2
8/01/2024 3:00;16.4
8/01/2024 2:00;14.0
8/01/2024 1:00;10.22
8/01/2024 0:00;9.86
7/01/2024 23:00;9.88
7/01/2024 22:00;13.29
7/01/2024 21:00;17.04
7/01/2024 20:00;19.94
7/01/2024 19:00;17.56
7/01/2024 18:00;14.28
7/01/2024 17:00;10.25
7/01/2024 16:00;7.15
7/01/2024 15:00;8.01
7/01/2024 14:00;6.84
7/01/2024 13:00;6.91
7/01/2024 12:00;6.69
7/01/2024 11:00;7.98
7/01/2024 10:00;14.79
7/01/2024 9:00;33.24
7/01/2024 8:00;50.49
7/01/2024 7:00;26.15
7/01/2024 6:00;18.18
7/01/2024 5:00;21.16
7/01/2024 4:00;14.41
7/01/2024 3:00;17.0
7/01/2024 2:00;17.82
7/01/2024 1:00;11.99
7/01/2024 0:00;19.12
6/01/2024 23:00;25.51
6/01/2024 22:00;10.99
6/01/2024 21:00;12.36
6/01/2024 20:00;19.42
6/01/2024 19:00;18.7
6/01/2024 18:00;12.87
6/01/2024 17:00;7.92
6/01/2024 16:00;8.82
6/01/2024 15:00;7.16
6/01/2024 14:00;8.74
6/01/2024 13:00;9.51
6/01/2024 12:00;11.67
6/01/2024 11:00;17.13
6/01/2024 10:00;38.36
6/01/2024 9:00;32.02
6/01/2024 8:00;39.45
6/01/2024 7:00;53.22
6/01/2024 6:00;41.58
6/01/2024 5:00;21.66
6/01/2024 4:00;15.34
6/01/2024 3:00;21.18
6/01/2024 2:00;15.24
6/01/2024 1:00;21.21
6/01/2024 0:00;14.48
5/01/2024 23:00;16.14
5/01/2024 22:00;18.95
5/01/2024 21:00;19.75
5/01/2024 20:00;19.68
5/01/2024 19:00;17.08
5/01/2024 18:00;13.09
5/01/2024 17:00;14.75
5/01/2024 16:00;12.92
5/01/2024 15:00;11.89
5/01/2024 14:00;9.9
5/01/2024 13:00;9.73
5/01/2024 12:00;14.32
5/01/2024 11:00;20.45
5/01/2024 10:00;24.52
5/01/2024 9:00;34.21
5/01/2024 8:00;48.55
5/01/2024 7:00;32.83
5/01/2024 6:00;19.39
5/01/2024 5:00;18.39
5/01/2024 4:00;12.96
5/01/2024 3:00;16.28
5/01/2024 2:00;12.71
5/01/2024 1:00;9.39
5/01/2024 0:00;13.38
4/01/2024 23:00;15.06
4/01/2024 22:00;15.57
4/01/2024 21:00;16.21
4/01/2024 20:00;17.06
4/01/2024 19:00;12.42
4/01/2024 18:00;12.15
4/01/2024 17:00;9.74
4/01/2024 16:00;8.85
4/01/2024 15:00;7.82
4/01/2024 14:00;9.12
4/01/2024 13:00;11.74
4/01/2024 12:00;12.93
4/01/2024 11:00;15.14
4/01/2024 10:00;27.77
4/01/2024 9:00;45.76
4/01/2024 8:00;58.76
4/01/2024 7:00;37.9
4/01/2024 6:00;31.54
4/01/2024 5:00;18.65
4/01/2024 4:00;8.69
4/01/2024 3:00;12.65
4/01/2024 2:00;6.2
4/01/2024 1:00;8.52
4/01/2024 0:00;11.11
3/01/2024 23:00;12.3
3/01/2024 22:00;14.4
3/01/2024 21:00;15.25
3/01/2024 20:00;12.99
3/01/2024 19:00;14.6
3/01/2024 18:00;11.69
3/01/2024 17:00;12.99
3/01/2024 16:00;9.95
3/01/2024 15:00;8.95
3/01/2024 14:00;10.1
3/01/2024 13:00;10.11
3/01/2024 12:00;10.73
3/01/2024 11:00;12.91
3/01/2024 10:00;19.43
3/01/2024 9:00;29.77
3/01/2024 8:00;39.82
3/01/2024 7:00;45.18
3/01/2024 6:00;35.91
3/01/2024 5:00;13.54
3/01/2024 4:00;15.58
3/01/2024 3:00;14.39
3/01/2024 2:00;10.12
3/01/2024 1:00;11.57
3/01/2024 0:00;16.23
2/01/2024 23:00;19.91
2/01/2024 22:00;14.71
2/01/2024 21:00;15.79
2/01/2024 20:00;15.41
2/01/2024 19:00;14.2
2/01/2024 18:00;13.19
2/01/2024 17:00;11.93
2/01/2024 16:00;9.34
2/01/2024 15:00;8.37
2/01/2024 14:00;8.5
2/01/2024 13:00;10.12
2/01/2024 12:00;12.07
2/01/2024 11:00;13.8
2/01/2024 10:00;15.63
2/01/2024 9:00;23.27
2/01/2024 8:00;18.6
2/01/2024 7:00;19.19
2/01/2024 6:00;17.18
2/01/2024 5:00;14.68
2/01/2024 4:00;14.69
2/01/2024 3:00;14.38
2/01/2024 2:00;13.83
2/01/2024 1:00;12.26
2/01/2024 0:00;11.57
1/01/2024 23:00;12.68
1/01/2024 22:00;14.58
1/01/2024 21:00;16.47
1/01/2024 20:00;13.41
1/01/2024 19:00;11.92
1/01/2024 18:00;9.02
1/01/2024 17:00;5.83
1/01/2024 16:00;4.64
1/01/2024 15:00;5.01
1/01/2024 14:00;5.6
1/01/2024 13:00;6.07
1/01/2024 12:00;5.97
1/01/2024 11:00;10.14
1/01/2024 10:00;24.69
1/01/2024 9:00;39.42
1/01/2024 8:00;42.44
1/01/2024 7:00;42.41
1/01/2024 6:00;41.93
1/01/2024 5:00;46.34
1/01/2024 4:00;42.56
1/01/2024 3:00;52.91
1/01/2024 2:00;71.75
1/01/2024 1:00;67.19
1/01/2024 0:00;27.55
31/12/2023 22:00;25.26
31/12/2023 21:00;28.47
31/12/2023 20:00;22.55
31/12/2023 19:00;13.77
31/12/2023 18:00;9.91
31/12/2023 17:00;5.81
31/12/2023 15:00;9.55
31/12/2023 14:00;8.67
31/12/2023 13:00;9.59
31/12/2023 12:00;11.52
31/12/2023 11:00;10.15
31/12/2023 10:00;13.04
31/12/2023 9:00;14.32
31/12/2023 8:00;15.73
31/12/2023 7:00;17.12
31/12/2023 6:00;18.76
31/12/2023 5:00;12.49
31/12/2023 4:00;13.59
31/12/2023 3:00;12.67
31/12/2023 2:00;12.33
31/12/2023 1:00;16.94
31/12/2023 0:00;14.62
30/12/2023 23:00;10.84
30/12/2023 22:00;13.58
30/12/2023 21:00;13.29
30/12/2023 20:00;10.1
30/12/2023 19:00;10.2
30/12/2023 18:00;12.87
30/12/2023 17:00;11.51
30/12/2023 16:00;9.01
30/12/2023 15:00;11.08
30/12/2023 14:00;9.89
30/12/2023 13:00;8.52
30/12/2023 12:00;10.8
30/12/2023 11:00;10.41
30/12/2023 10:00;13.56
30/12/2023 9:00;22.02
30/12/2023 8:00;36.03
30/12/2023 7:00;34.95
30/12/2023 6:00;25.5
30/12/2023 5:00;21.62
30/12/2023 4:00;24.95
30/12/2023 3:00;17.11
30/12/2023 2:00;15.69
30/12/2023 1:00;11.71
30/12/2023 0:00;11.72
29/12/2023 23:00;13.3
29/12/2023 22:00;16.79
29/12/2023 21:00;18.04
29/12/2023 20:00;14.65
29/12/2023 19:00;15.2
29/12/2023 18:00;11.04
29/12/2023 17:00;15.15
29/12/2023 16:00;11.2
29/12/2023 15:00;8.97
29/12/2023 14:00;10.09
29/12/2023 13:00;10.78
29/12/2023 12:00;11.95
29/12/2023 11:00;11.36
29/12/2023 10:00;24.66
29/12/2023 9:00;30.27
29/12/2023 8:00;31.18
29/12/2023 7:00;35.49
29/12/2023 6:00;28.41
29/12/2023 5:00;11.53
29/12/2023 4:00;9.07
29/12/2023 3:00;8.64
29/12/2023 2:00;10.67
29/12/2023 1:00;8.43
29/12/2023 0:00;15.31
28/12/2023 23:00;14.41
28/12/2023 22:00;15.7
28/12/2023 21:00;11.43
28/12/2023 20:00;8.17
28/12/2023 17:00;12.58
28/12/2023 16:00;10.36
28/12/2023 15:00;5.96
28/12/2023 14:00;6.95
28/12/2023 13:00;8.89
28/12/2023 12:00;14.2
28/12/2023 11:00;13.55
28/12/2023 9:00;28.58
28/12/2023 8:00;31.4
28/12/2023 7:00;39.82
28/12/2023 6:00;25.34
28/12/2023 5:00;23.17
28/12/2023 4:00;18.36
28/12/2023 3:00;15.7
28/12/2023 2:00;17.25
28/12/2023 1:00;15.11
28/12/2023 0:00;17.06
27/12/2023 23:00;20.94
27/12/2023 22:00;25.34
27/12/2023 21:00;23.75
27/12/2023 20:00;23.7
27/12/2023 19:00;14.54
27/12/2023 18:00;21.02
27/12/2023 17:00;10.37
27/12/2023 16:00;10.31
27/12/2023 15:00;8.2
27/12/2023 14:00;8.5
27/12/2023 13:00;7.99
27/12/2023 12:00;15.91
27/12/2023 11:00;10.9
27/12/2023 10:00;26.41
27/12/2023 9:00;18.1
27/12/2023 8:00;31.24
27/12/2023 7:00;22.01
27/12/2023 6:00;23.26
27/12/2023 5:00;12.8
27/12/2023 4:00;15.96
27/12/2023 3:00;10.06
27/12/2023 2:00;10.23
27/12/2023 1:00;5.4
27/12/2023 0:00;4.93
26/12/2023 23:00;10.75
26/12/2023 22:00;7.78
26/12/2023 21:00;7.97
26/12/2023 20:00;9.58
26/12/2023 19:00;7.98
26/12/2023 18:00;12.39
26/12/2023 17:00;10.71
26/12/2023 16:00;10.82
26/12/2023 15:00;10.75
26/12/2023 14:00;8.82
26/12/2023 13:00;10.72
26/12/2023 12:00;10.65
26/12/2023 11:00;13.03
26/12/2023 10:00;12.65
26/12/2023 9:00;14.38
26/12/2023 8:00;21.4
26/12/2023 7:00;16.18
26/12/2023 6:00;18.65
26/12/2023 5:00;14.62
26/12/2023 4:00;12.2
26/12/2023 3:00;9.31
26/12/2023 2:00;5.44
26/12/2023 1:00;4.74
26/12/2023 0:00;4.69
25/12/2023 23:00;5.4
25/12/2023 22:00;8.25
25/12/2023 21:00;10.16
25/12/2023 20:00;9.25
25/12/2023 19:00;10.39
25/12/2023 18:00;9.17
25/12/2023 17:00;6.89
25/12/2023 16:00;5.34
25/12/2023 15:00;5.4
25/12/2023 14:00;5.07
25/12/2023 13:00;4.95
25/12/2023 12:00;6.12
25/12/2023 11:00;7.81
25/12/2023 10:00;11.03
25/12/2023 9:00;23.82
25/12/2023 8:00;25.74
25/12/2023 7:00;29.33
25/12/2023 6:00;22.91
25/12/2023 5:00;32.64
25/12/2023 4:00;27.38
25/12/2023 3:00;31.93
25/12/2023 2:00;29.84
25/12/2023 1:00;26.02
25/12/2023 0:00;24.88
24/12/2023 23:00;24.88
24/12/2023 22:00;25.28
24/12/2023 21:00;31.1
24/12/2023 20:00;19.19
24/12/2023 19:00;15.2
24/12/2023 18:00;9.84
24/12/2023 17:00;8.77
24/12/2023 16:00;6.23
24/12/2023 15:00;7.84
24/12/2023 14:00;7.18
24/12/2023 13:00;7.12
24/12/2023 12:00;7.1
24/12/2023 11:00;7.31
24/12/2023 10:00;13.44
24/12/2023 9:00;19.27
24/12/2023 8:00;27.44
24/12/2023 7:00;26.71
24/12/2023 6:00;23.49
24/12/2023 5:00;15.59
24/12/2023 4:00;17.87
24/12/2023 3:00;14.37
24/12/2023 2:00;21.33
24/12/2023 1:00;25.25
24/12/2023 0:00;48.69
23/12/2023 23:00;18.44
23/12/2023 22:00;28.11
23/12/2023 21:00;15.81
23/12/2023 20:00;19.12
23/12/2023 19:00;17.23
23/12/2023 18:00;12.54
23/12/2023 17:00;6.89
23/12/2023 16:00;6.96
23/12/2023 15:00;7.42
23/12/2023 14:00;9.81
23/12/2023 13:00;11.68
23/12/2023 12:00;13.5
23/12/2023 11:00;13.67
23/12/2023 10:00;18.83
23/12/2023 9:00;32.69
23/12/2023 8:00;29.42
23/12/2023 7:00;35.46
23/12/2023 6:00;31.85
23/12/2023 5:00;34.68
23/12/2023 4:00;26.43
23/12/2023 3:00;22.63
23/12/2023 2:00;23.28
23/12/2023 1:00;19.59
23/12/2023 0:00;16.29
22/12/2023 23:00;15.21
22/12/2023 22:00;20.23
22/12/2023 21:00;17.6
22/12/2023 20:00;21.68
22/12/2023 19:00;17.66
22/12/2023 18:00;16.53
22/12/2023 17:00;15.13
22/12/2023 16:00;14.39
22/12/2023 15:00;13.11
22/12/2023 14:00;12.31
22/12/2023 13:00;9.98
22/12/2023 12:00;12.3
22/12/2023 11:00;14.15
22/12/2023 10:00;19.69
22/12/2023 9:00;28.64
22/12/2023 8:00;37.52
22/12/2023 7:00;26.85
22/12/2023 6:00;24.87
22/12/2023 5:00;15.56
22/12/2023 4:00;14.5
22/12/2023 3:00;16.34
22/12/2023 2:00;17.14
22/12/2023 1:00;13.44
22/12/2023 0:00;18.22
21/12/2023 23:00;19.43
21/12/2023 22:00;19.04
21/12/2023 21:00;18.36
21/12/2023 20:00;21.39
21/12/2023 19:00;18.18
21/12/2023 18:00;16.85
21/12/2023 17:00;14.38
21/12/2023 16:00;14.98
21/12/2023 15:00;10.24
21/12/2023 14:00;9.24
21/12/2023 13:00;10.59
21/12/2023 12:00;11.34
21/12/2023 11:00;12.39
21/12/2023 10:00;13.47
21/12/2023 9:00;31.87
21/12/2023 8:00;40.87
21/12/2023 7:00;42.22
21/12/2023 6:00;40.98
21/12/2023 5:00;31.58
21/12/2023 4:00;22.84
21/12/2023 3:00;18.41
21/12/2023 2:00;19.8
21/12/2023 1:00;24.78
21/12/2023 0:00;22.84
20/12/2023 23:00;26.06
20/12/2023 22:00;23.45
20/12/2023 21:00;14.34
20/12/2023 20:00;21.08
20/12/2023 19:00;11.65
20/12/2023 18:00;12.64
20/12/2023 17:00;10.3
20/12/2023 16:00;8.64
20/12/2023 15:00;8.05
20/12/2023 14:00;8.41
20/12/2023 13:00;10.02
20/12/2023 12:00;10.48
20/12/2023 11:00;8.89
20/12/2023 10:00;18.43
20/12/2023 9:00;23.93
20/12/2023 8:00;31.47
20/12/2023 7:00;25.42
20/12/2023 6:00;16.02
20/12/2023 5:00;7.11
20/12/2023 4:00;12.4
20/12/2023 3:00;12.81
20/12/2023 2:00;10.86
20/12/2023 1:00;14.02
20/12/2023 0:00;12.77
19/12/2023 23:00;11.21
19/12/2023 22:00;12.06
19/12/2023 21:00;12.29
19/12/2023 20:00;16.91
19/12/2023 19:00;10.69
19/12/2023 18:00;12.19
19/12/2023 16:00;13.08
19/12/2023 15:00;11.67
19/12/2023 14:00;9.6
19/12/2023 13:00;14.54
19/12/2023 12:00;18.61
19/12/2023 11:00;14.61
19/12/2023 10:00;22.48
19/12/2023 9:00;20.87
19/12/2023 8:00;21.91
19/12/2023 7:00;15.99
19/12/2023 6:00;14.91
19/12/2023 5:00;11.44
19/12/2023 4:00;11.95
19/12/2023 3:00;11.97
19/12/2023 2:00;11.36
19/12/2023 1:00;10.56
19/12/2023 0:00;11.51
18/12/2023 23:00;14.68
18/12/2023 22:00;19.63
18/12/2023 21:00;25.53
18/12/2023 20:00;23.71
18/12/2023 19:00;22.77
18/12/2023 18:00;12.49
18/12/2023 17:00;17.46
18/12/2023 16:00;18.22
18/12/2023 15:00;14.07
18/12/2023 14:00;14.84
18/12/2023 13:00;9.97
18/12/2023 12:00;10.97
18/12/2023 11:00;11.01
18/12/2023 10:00;12.57
18/12/2023 9:00;16.93
18/12/2023 8:00;17.64
18/12/2023 7:00;16.74
18/12/2023 6:00;10.91
18/12/2023 5:00;8.13
18/12/2023 4:00;7.99
18/12/2023 3:00;8.4
18/12/2023 2:00;11.22
18/12/2023 1:00;10.21
18/12/2023 0:00;10.56
17/12/2023 23:00;10.02
17/12/2023 22:00;16.45
17/12/2023 21:00;14.41
17/12/2023 20:00;13.31
17/12/2023 19:00;11.49
17/12/2023 18:00;14.04
17/12/2023 17:00;12.63
17/12/2023 16:00;15.71
17/12/2023 15:00;15.8
17/12/2023 14:00;10.09
17/12/2023 13:00;11.29
17/12/2023 12:00;10.58
17/12/2023 11:00;10.65
17/12/2023 10:00;16.3
17/12/2023 9:00;22.49
17/12/2023 8:00;14.0
17/12/2023 7:00;7.85
8/12/2023 9:00;7.04
8/12/2023 8:00;7.68
8/12/2023 7:00;11.59
8/12/2023 6:00;11.39
8/12/2023 5:00;11.92
8/12/2023 4:00;8.08
8/12/2023 3:00;6.15
8/12/2023 2:00;6.06
8/12/2023 1:00;6.64
8/12/2023 0:00;8.72
7/12/2023 23:00;7.82
7/12/2023 22:00;7.65
7/12/2023 21:00;7.25
7/12/2023 20:00;10.22
7/12/2023 19:00;8.96
7/12/2023 18:00;8.61
7/12/2023 17:00;7.05
7/12/2023 16:00;9.0
7/12/2023 15:00;7.61
7/12/2023 14:00;10.2
7/12/2023 13:00;10.72
7/12/2023 12:00;7.47
7/12/2023 11:00;8.11
7/12/2023 10:00;7.72
7/12/2023 9:00;7.22
7/12/2023 8:00;13.16
7/12/2023 7:00;19.3
7/12/2023 6:00;11.06
7/12/2023 5:00;6.6
7/12/2023 4:00;16.16
7/12/2023 3:00;10.24
7/12/2023 2:00;16.59
7/12/2023 1:00;12.03
7/12/2023 0:00;6.98
6/12/2023 23:00;10.89
6/12/2023 22:00;8.84
6/12/2023 21:00;16.28
6/12/2023 20:00;9.92
6/12/2023 19:00;6.0
6/12/2023 18:00;7.88
6/12/2023 17:00;6.82
6/12/2023 16:00;4.11
6/12/2023 15:00;4.52
6/12/2023 14:00;4.44
6/12/2023 13:00;4.04
6/12/2023 12:00;3.72
6/12/2023 11:00;5.07
6/12/2023 10:00;4.94
6/12/2023 9:00;4.96
6/12/2023 8:00;20.89
6/12/2023 7:00;32.88
6/12/2023 6:00;18.14
6/12/2023 5:00;9.43
6/12/2023 4:00;9.87
6/12/2023 3:00;15.25
6/12/2023 2:00;11.22
6/12/2023 1:00;10.2
6/12/2023 0:00;21.24
5/12/2023 23:00;16.0
5/12/2023 22:00;9.61
5/12/2023 21:00;17.46
5/12/2023 20:00;6.29
5/12/2023 19:00;5.66
5/12/2023 18:00;6.83
5/12/2023 17:00;6.37
5/12/2023 16:00;5.77
5/12/2023 15:00;4.57
5/12/2023 14:00;4.24
5/12/2023 13:00;3.91
5/12/2023 12:00;4.49
5/12/2023 11:00;4.51
5/12/2023 10:00;4.87
5/12/2023 9:00;17.72
5/12/2023 8:00;27.45
5/12/2023 7:00;15.47
5/12/2023 6:00;12.26
5/12/2023 5:00;15.43
5/12/2023 4:00;13.22
5/12/2023 3:00;17.38
5/12/2023 2:00;18.47
5/12/2023 1:00;15.78
5/12/2023 0:00;15.01
4/12/2023 23:00;12.55
4/12/2023 22:00;16.29
4/12/2023 21:00;10.24
4/12/2023 20:00;11.33
4/12/2023 19:00;13.39
4/12/2023 18:00;7.77
4/12/2023 17:00;7.46
4/12/2023 16:00;7.06
4/12/2023 15:00;5.46
4/12/2023 14:00;4.43
4/12/2023 13:00;4.99
4/12/2023 12:00;5.28
4/12/2023 11:00;4.77
4/12/2023 10:00;5.62
4/12/2023 9:00;9.74
4/12/2023 8:00;19.25
4/12/2023 7:00;27.47
4/12/2023 6:00;22.3
4/12/2023 5:00;15.81
4/12/2023 4:00;13.16
4/12/2023 3:00;11.06
4/12/2023 2:00;16.13
4/12/2023 1:00;13.11
4/12/2023 0:00;11.47
3/12/2023 23:00;10.56
3/12/2023 22:00;9.55
3/12/2023 21:00;8.93
3/12/2023 20:00;8.45
3/12/2023 19:00;9.87
3/12/2023 18:00;7.05
3/12/2023 17:00;7.12
3/12/2023 16:00;6.7
3/12/2023 15:00;6.68
3/12/2023 14:00;6.66
3/12/2023 13:00;7.29
3/12/2023 12:00;7.52
3/12/2023 11:00;11.42
3/12/2023 10:00;16.6
3/12/2023 9:00;18.28
3/12/2023 8:00;22.49
3/12/2023 7:00;20.97
3/12/2023 6:00;25.25
3/12/2023 5:00;26.7
3/12/2023 4:00;18.35
3/12/2023 3:00;20.0
3/12/2023 2:00;15.89
3/12/2023 1:00;17.5
3/12/2023 0:00;14.7
2/12/2023 23:00;12.41
2/12/2023 22:00;9.74
2/12/2023 21:00;10.08
2/12/2023 20:00;11.27
2/12/2023 19:00;11.38
2/12/2023 18:00;7.95
2/12/2023 17:00;7.99
2/12/2023 16:00;6.98
2/12/2023 15:00;5.58
2/12/2023 14:00;5.6
2/12/2023 13:00;5.43
2/12/2023 12:00;4.72
2/12/2023 11:00;7.54
2/12/2023 10:00;8.31
2/12/2023 9:00;9.13
2/12/2023 8:00;18.43
2/12/2023 7:00;48.55
2/12/2023 6:00;29.67
2/12/2023 5:00;26.99
2/12/2023 4:00;24.27
2/12/2023 3:00;17.38
2/12/2023 2:00;14.61
2/12/2023 1:00;10.71
2/12/2023 0:00;8.0
1/12/2023 23:00;11.41
1/12/2023 22:00;9.99
1/12/2023 21:00;10.13
1/12/2023 20:00;5.67
1/12/2023 19:00;7.13
1/12/2023 18:00;7.94
1/12/2023 17:00;8.82
1/12/2023 16:00;8.06
1/12/2023 15:00;4.8
1/12/2023 14:00;4.66
1/12/2023 13:00;4.21
1/12/2023 12:00;3.87
1/12/2023 11:00;4.01
1/12/2023 10:00;6.81
1/12/2023 9:00;11.32
1/12/2023 8:00;28.86
1/12/2023 7:00;33.44
1/12/2023 6:00;30.66
1/12/2023 5:00;33.71
1/12/2023 4:00;21.73
1/12/2023 3:00;17.26
1/12/2023 2:00;11.9
1/12/2023 1:00;10.15
1/12/2023 0:00;8.26
